q_true,b_true,mu_true,n,rep,method,q_hat,b_hat,success,at_bound,at_start,occupied_bins,objective,nfev,seconds,message
1.4,2.0,0.0,100,35,qlog,1.01,0.44054940493700856,True,True,False,28,2.208348994777032,51,0.007721677000517957,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,35,cdf,1.2272597377165821,1.7803843689666448,True,False,False,28,0.000860245401055141,39,0.017101580000598915,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,36,pdf,2.035404303116341,4.28534900056447,True,False,False,29,0.7483582295550147,36,0.004604792000463931,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,36,mle,1.4025825733062678,2.5304960796939997,True,False,False,29,98.55645530909852,39,0.02028283899926464,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,36,qlog,1.01,0.583104010560918,True,True,False,29,1.9163209092277205,39,0.004111680000278284,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,36,cdf,1.5600271554587604,3.282175423049938,True,False,False,29,0.0007919693594187971,39,0.008883704998879693,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,37,pdf,1.8669733696922026,1.9157141466125311,True,False,False,26,0.7371689624244351,33,0.003094458999839844,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,37,mle,1.4805480442044494,1.8121238083858946,True,False,False,26,124.8152690999777,33,0.002277075000165496,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,37,qlog,1.01,0.3095084482906222,True,True,False,26,1.9841780529770623,60,0.006305412998699467,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,37,cdf,1.2719513802219358,1.3118924166665387,True,False,False,26,0.0005676701453783646,42,0.009403920999830007,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,38,pdf,1.9309062059980717,1.8518211810865046,True,False,False,29,1.0974738472336945,36,0.0057339070008310955,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,38,mle,1.4819611586498047,2.9056208720508083,True,False,False,29,101.3899037306146,36,0.004299132999221911,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,38,qlog,1.01,0.6083737612986684,True,True,False,29,1.8997199199424633,45,0.005852691001564381,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,38,cdf,1.3987013136202957,2.5557064613337364,True,False,False,29,0.0003374785320818384,45,0.011965820998739218,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,39,pdf,1.8294609378499251,2.807335652987776,True,False,False,29,0.5046026849080165,27,0.004255203000866459,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,39,mle,1.6043916555165434,2.8722668949130044,True,False,False,29,119.06243430026078,30,0.0031354239999927813,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,39,qlog,1.01,0.32479843349622806,True,True,False,29,2.0927266436956304,75,0.030455210000582156,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,39,cdf,1.5381467024817412,2.415794763283047,True,False,False,29,0.0022782967727579726,33,0.006258009998418856,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,40,pdf,2.1689566632414925,5.126782726515528,True,False,False,27,0.889995321514279,36,0.002941311000540736,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,40,mle,1.469150325603483,2.027575401906146,True,False,False,27,117.74187590847247,30,0.0018166850004490698,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,40,qlog,1.01,0.26309528881214805,True,True,False,27,2.452033289893299,78,0.008011157000510138,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,40,cdf,1.338947109116417,1.6379025966203418,True,False,False,27,0.00013283554351569874,48,0.010191657000177656,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,41,pdf,1.9109661155106217,1.6626055738283176,True,False,False,34,0.8913152695275001,36,0.003793215999394306,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,41,mle,1.4857332593178905,2.596158248789341,True,False,False,34,107.50807048048202,27,0.002240593999886187,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,41,qlog,1.01,0.5874807862405925,True,True,False,34,1.5217512640935844,51,0.0062640060004923726,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,41,cdf,1.5981083132485538,3.014686176992573,True,False,False,34,0.0030141465952586975,42,0.012627262998648803,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,42,pdf,1.4833794467350832,0.5701945874970854,True,False,False,36,0.7017939173507112,42,0.004231151000567479,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,42,mle,1.0869446130863039,0.8256709019127734,True,False,False,36,123.63155807122934,45,0.004924365999613656,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,42,qlog,1.01,0.4947408959072326,True,True,False,36,0.8975945413891443,48,0.00930851599878224,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,42,cdf,1.01,0.7288677977569112,True,True,False,36,0.001794395695040797,45,0.03858082199985802,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,43,pdf,1.4827143345297897,1.3020309613008778,True,False,False,33,0.5910413736262824,36,0.0067329820012673736,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,43,mle,1.158369072272123,1.5744853503502383,True,False,False,33,97.43799006190947,39,0.017730313000356546,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,43,qlog,1.01,0.7383993020879664,True,True,False,33,0.9324625813586847,36,0.0044091809995734366,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,43,cdf,1.01,1.2638201886034308,True,True,False,33,0.0007623180181380827,30,0.007379443999525392,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,44,pdf,1.4616707492021541,0.4236544923928871,True,False,False,31,1.138565805775109,69,0.007534960999691975,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,44,mle,1.1853402924940835,1.2660704593303935,True,False,False,31,110.75857125810492,42,0.0028489930009527598,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,44,qlog,1.01,0.5320812583249295,True,True,False,31,1.6790368055523786,33,0.00584737999997742,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,44,cdf,1.1614007870288792,1.1501953700236043,True,False,False,31,0.0021687010953917547,51,0.030454149000433972,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,45,pdf,1.6632843256411614,1.5119260561223422,True,False,False,34,0.38282676835131807,33,0.003712069001267082,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,45,mle,1.3258719729045567,1.4277967506466684,True,False,False,34,118.60268098395218,42,0.0036643980001827003,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,45,qlog,1.01,0.45498444002963595,True,True,False,34,0.8161193827624175,45,0.006832465000115917,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,45,cdf,1.2778538169183806,1.342045903948112,True,False,False,34,0.0002836783992481828,42,0.007875096000134363,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,46,pdf,1.8544915326141183,1.422298763800344,True,False,False,37,0.5557624480254031,39,0.004393393999635009,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,46,mle,1.2333261022261905,1.1182889116582033,True,False,False,37,121.45114556211236,48,0.003659981999589945,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,46,qlog,1.01,0.512747779150318,True,True,False,37,0.8090533997471695,45,0.00939200399989204,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,46,cdf,1.2246495133272242,1.101302133633549,True,False,False,37,0.0009551574258101099,45,0.19345470199914416,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,47,pdf,1.3456869703185204,0.25413727641128814,True,False,False,30,1.2095047884612844,54,0.06505919900155277,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,47,mle,1.2034073695076235,1.071004717753725,True,False,False,30,120.78605574291203,42,0.012464960000215797,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,47,qlog,1.01,0.42370473994641306,True,True,False,30,1.7237863499150132,63,0.007402232000458753,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,47,cdf,1.01,0.810657978120285,True,True,False,30,0.0003286213134294361,48,0.009061149999979534,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,48,pdf,1.7815739422061332,1.3898130033174287,True,False,False,35,0.7276077898588057,39,0.006488191998869297,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,48,mle,1.0992141711715988,1.004740411380031,True,False,False,35,114.82933689883063,39,0.004120264999073697,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,48,qlog,1.01,0.567559309580665,True,True,False,35,1.055364283664274,36,0.12805469200066,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,48,cdf,1.451558473504478,1.7006754763530272,True,False,False,35,0.0012720509276410409,39,0.03213425499961886,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,49,pdf,1.8071411411432157,2.8205915636606873,True,False,False,22,0.5120431304924105,30,0.0030927640000300016,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,49,mle,1.453139431058287,2.0865722508689517,True,False,False,22,114.29672940562847,30,0.0020962569997209357,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,49,qlog,1.6778827721045253,0.9852724123620301,True,False,False,22,2.592753898823659,51,0.007723955999608734,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,49,cdf,1.225355067685667,1.4113371818237568,True,False,False,22,0.0013750552667545273,48,0.008206176999010495,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,50,pdf,1.345910007675705,2.3554100001079585,True,False,False,16,1.069460113728711,30,0.0028936609996890184,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,50,mle,1.5775698958813256,3.3673811850561495,True,False,False,16,107.12767214561066,33,0.004788946000189753,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,50,qlog,1.7438349762037502,0.8920825426792371,True,False,False,16,6.8941410107265275,51,0.27132598200114444,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,50,cdf,1.0692863953404315,1.6022393662640595,True,False,False,16,0.0003928894933400195,57,0.052401331000510254,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,51,pdf,1.9928772951265123,4.873229314246537,True,False,False,23,0.7848027506915302,39,0.008567193999624578,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,51,mle,1.5933673944143705,3.362506567288735,True,False,False,23,109.52874329555588,36,0.029454057001203182,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,51,qlog,1.01,0.21174040981682582,True,True,False,23,4.661542206010417,93,0.010374976000093739,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,51,cdf,1.6519889347839711,3.7644069403285263,True,False,False,23,0.00038255065547792866,51,0.02050903700001072,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,52,pdf,2.064506730512915,5.895018333506079,True,False,False,23,0.7437147903956784,33,0.00356087500040303,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,52,mle,1.5545924901052324,2.9469658857941425,True,False,False,23,110.49437714651158,33,0.006860770999992383,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,52,qlog,1.6232657195502547,0.9404017339694943,True,False,False,23,3.8978648679868426,51,0.02055689799999527,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,52,cdf,1.6520061671878055,3.55100937362052,True,False,False,23,0.00060075173331655,54,0.04110245399897394,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,53,pdf,1.8987813700361544,3.5802869943542204,True,False,False,27,0.5171026759168742,33,0.005767496000771644,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,53,mle,1.4765512774106073,2.7296422437192907,True,False,False,27,103.81865637242215,27,0.001911217001179466,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,53,qlog,1.4893816585361943,1.1025481169976186,True,False,False,27,1.561057259508932,42,0.006973044000915252,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,53,cdf,1.3928201156935731,2.300805095368749,True,False,False,27,0.0014312628531576881,36,0.011266701998465578,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,54,pdf,2.4057906705846976,14.047428182493135,True,False,False,26,1.23047795657949,51,0.004999177999707172,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,54,mle,1.517676943004341,3.1515404352966776,True,False,False,26,102.03790780679346,30,0.0021894780002185144,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,54,qlog,1.5598713759038485,1.2761616220411152,True,False,False,26,2.727382613986123,48,0.006682884000838385,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,54,cdf,1.6559471664188314,3.974107597572675,True,False,False,26,0.001770583875135465,54,0.016367448999517364,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,55,pdf,1.82178209049849,1.4547984843304596,True,False,False,28,0.858928246585519,39,0.004110003999812761,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,55,mle,1.3288190732867637,1.7725950221996665,True,False,False,28,108.10210186709122,36,0.007175812001150916,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,55,qlog,1.01,0.48098655147164204,True,True,False,28,1.4511342803335983,51,0.02979608100031328,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,55,cdf,1.3252394618356613,1.7378565313821683,True,False,False,28,0.0003336224930515471,42,0.00934953500109259,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,56,pdf,2.198758319054645,5.487853737624613,True,False,False,32,0.8537492473932745,45,0.008480635999148944,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,56,mle,1.4635739490160296,2.312086680079568,True,False,False,32,110.47140632694448,30,0.004913856000712258,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,56,qlog,1.01,0.5738055591335665,True,True,False,32,1.6038594652998381,78,0.010223250999843003,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,56,cdf,1.7592088900878464,4.274013741480882,True,False,False,32,0.0012429681598074103,54,0.011515913998664473,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,57,pdf,1.3895009014635777,1.053473912428833,True,False,False,26,0.6720847202086733,36,0.0037279749994922895,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,57,mle,1.3335762324147062,1.8993902470091168,True,False,False,26,105.15849957578804,39,0.0030516850001731655,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,57,qlog,1.01,0.3494297169268373,True,True,False,26,2.1318743391068797,54,0.007417382001221995,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,57,cdf,1.01,1.1766095407884685,True,True,False,26,0.0006362245246387229,33,0.007196638998721028,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,58,pdf,1.4697222123769864,0.7073438139592452,True,False,False,36,0.6990543889397247,48,0.006227853000382311,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,58,mle,1.0485685600449808,1.044076631011577,True,False,False,36,108.8132393107308,51,0.03216330199938966,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,58,qlog,1.01,0.6834257948885759,True,True,False,36,0.9307378192193774,36,0.014952528001231258,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,58,cdf,1.01,0.9905046611240457,True,True,False,36,0.00042142948075883093,102,0.03439236900157994,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,59,pdf,1.7257272517539215,1.5668307105209454,True,False,False,28,0.6136428959778472,33,0.0035778860001300927,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,59,mle,1.3967123798333474,1.769178199704043,True,False,False,28,115.76773143878077,36,0.003919359998690197,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,59,qlog,1.01,0.4204396067764895,True,True,False,28,1.5404715901407726,60,0.00840334400163556,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,59,cdf,1.3811245656713973,1.6990442163813408,True,False,False,28,0.0006316106339861747,36,0.02578933399854577,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,60,pdf,1.4799332109217,1.5193851501861495,True,False,False,25,0.8368085013363384,33,0.008874305000063032,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,60,mle,1.5424101504065073,3.3930845890945007,True,False,False,25,101.73587132818781,33,0.024489005998475477,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,60,qlog,1.01,0.47373342079999387,True,True,False,25,3.2170761149742013,48,0.008347126999069587,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,60,cdf,1.19256044236657,1.7658933134701815,True,False,False,25,0.005375093263468149,39,0.009180924000247614,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,61,pdf,1.4342833991834494,0.7723440829797246,True,False,False,36,0.63046625297591,45,0.007452851999914856,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,61,mle,1.094297030878801,1.159388456767729,True,False,False,36,107.26393980624303,45,0.003516980999847874,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,61,qlog,1.01,0.6865301905016074,True,True,False,36,0.8244668807961695,33,0.005439020000267192,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,61,cdf,1.2391889199879873,1.4182930482041867,True,False,False,36,0.00028390262907681174,45,0.010005617999922833,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,62,pdf,1.691962992181643,2.878162695764862,True,False,False,21,0.45508008227839786,33,0.019507643000906683,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,62,mle,1.4599006407175963,2.61197170934487,True,False,False,21,103.91195628145255,30,0.002685883000594913,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,62,qlog,1.01,0.1839752482145382,True,True,False,21,4.789442157864237,66,0.010454932000357076,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,62,cdf,1.2408459989393374,1.8069155472837302,True,False,False,21,0.0009058004548629085,39,0.011592868000661838,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,63,pdf,2.0109301771095076,2.012859025319445,True,False,False,35,0.6721956454630291,33,0.0030272860003606183,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,63,mle,1.3881307666501763,1.2578009727436819,True,False,False,35,131.83436169729174,45,0.002613820999613381,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,63,qlog,1.01,0.3185163730744278,True,True,False,35,1.3658951741629017,48,0.004611722999470658,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,63,cdf,1.4603957603641808,1.4181380354502784,True,False,False,35,0.0004319293655990011,48,0.012457927001378266,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,64,pdf,1.7189865179918375,1.0973803497835468,True,False,False,22,1.2161345262304941,39,0.004449269999895478,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,64,mle,1.3312631369237102,1.6146531424161261,True,False,False,22,113.03039762429998,39,0.004566478999549872,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,64,qlog,1.01,0.2505350000449785,True,True,False,22,3.3398264247930416,72,0.011555794000742026,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,100,64,cdf,1.01,0.9961728320438097,True,True,False,22,0.0004516979560109099,48,0.029268047999721603,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,65,pdf,1.3283885908434168,0.86625589124648,True,False,False,28,0.42188192463771435,36,0.0032155669996427605,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,65,mle,1.2420914890402253,1.1159950977553226,True,False,False,28,122.39951703923046,39,0.006426412001019344,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,65,qlog,1.01,0.4022978368298405,True,True,False,28,1.0209137880506725,51,0.007930312000098638,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,100,65,cdf,1.01,0.7900835295696852,True,True,False,28,0.0007744446453177339,51,0.010394348999398062,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
